TERC,Gmina,SIMC,Miejscowość,SYM_UL,Ulica,Nr porządkowy,Szerokość geograficzna,Długość geograficzna,gml_id
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,31,50.37664752761673,19.237185772956984,PL.ZIPIN.4267.EMUiA_bacb7441-5100-4d90-aced-579e8eb0ec59
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,31B,50.37650233383215,19.235987078363845,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,31G,50.37702987342636,19.234920911621714,PL.ZIPIN.4267.EMUiA_55dff9ba-29fc-4a77-9537-7d83b13cbcf5
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,31K,50.37674201708123,19.236496578569803,PL.ZIPIN.4267.EMUiA_867920af-776a-4c38-a6ad-d20a5933d0dc
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,32,50.376372682106584,19.237562476120154,PL.ZIPIN.4267.EMUiA_e8d6b97d-bf20-4548-9898-8bf5eda3cf2f
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,33,50.37693543806632,19.237288860501685,PL.ZIPIN.4267.EMUiA_d7748855-ff97-4b13-8eff-7cdd1c80da2a
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,33A,50.37704059702044,19.236554393919604,PL.ZIPIN.4267.EMUiA_3baff03d-997c-4a71-b9fd-b72742978a2d
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,34,50.37652015590709,19.23762091167521,PL.ZIPIN.4267.EMUiA_87ac4890-08f3-4766-868c-96cf1769752e
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,35,50.37709849978312,19.23748916610589,PL.ZIPIN.4267.EMUiA_7a29fcff-94df-4cd5-856e-e560e8edff47
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,35a,50.377225672275024,19.236807967181196,PL.ZIPIN.4267.EMUiA_001f92b4-6dd9-444c-865c-ff98c110f3f4
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,35C,50.37959872430792,19.229728276183945,PL.ZIPIN.4267.EMUiA_b44a7a46-209d-4cf6-9628-e0a3b2fb3183
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,36,50.376626886986436,19.237841254602422,PL.ZIPIN.4267.EMUiA_81b4089c-2131-45cf-921a-16a123625bc3
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,37,50.37738444466276,19.237713154504828,PL.ZIPIN.4267.EMUiA_a8d1084f-bb1e-4761-862c-5ca6d80e6422
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,38,50.376751704970076,19.237808907845224,PL.ZIPIN.4267.EMUiA_4ee3bb05-ca96-49eb-acaf-c8809b9aac75
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,39,50.377919689723825,19.238035935983678,PL.ZIPIN.4267.EMUiA_08613ff7-3627-4e77-9425-b584c55a2b8e
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,39a,50.37773197948729,19.237935021305315,PL.ZIPIN.4267.EMUiA_2670f02a-636e-43cf-9b85-b71700287dd3
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,40,50.3768254614682,19.23782851019018,PL.ZIPIN.4267.EMUiA_cd4b2711-d520-4a4b-8f06-d6fecb078fb6
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,41,50.3789469754602,19.238793330149612,PL.ZIPIN.4267.EMUiA_fe7d2293-e41d-4c79-ab3e-66071d5c50bc
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,41A,50.37873460661944,19.23824958341613,PL.ZIPIN.4267.EMUiA_abbf5bbf-1516-47f2-a990-c1322ae7b3d4
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,42,50.37700976604452,19.23792010375675,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,43,50.38440175518303,19.241515915523827,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,44a,50.37714917084785,19.23848681633754,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,46,50.37793441101151,19.238569064051546,PL.ZIPIN.4267.EMUiA_360a5d04-ba82-4cfb-a680-6f263e28107e
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,46a,50.377298396800214,19.23810432621694,PL.ZIPIN.4267.EMUiA_f6e3795a-229e-4fc2-9c43-e2840b2c3e1a
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,47,50.37847807692602,19.238211837478918,PL.ZIPIN.4267.EMUiA_82989583-d02f-47f9-b5d9-8ade20a21522
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,48,50.37833107520481,19.23877987961345,PL.ZIPIN.4267.EMUiA_a6696152-3280-4d81-a26d-2a8ec59b45b4
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,48a,50.37841358324719,19.23881601476419,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,52,50.37911338587254,19.239432280350364,PL.ZIPIN.4267.EMUiA_589c1f79-3b2d-49e3-beec-1216a04a0ad6
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,54,50.38167518596929,19.24166120455656,PL.ZIPIN.4267.EMUiA_19bae32f-4cc7-4558-ac04-33ceb703ae00
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,54b,50.381141940956155,19.24142395933399,PL.ZIPIN.4267.EMUiA_9df3532e-65e3-43ac-9a0e-51abc57d8e62
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,54c,50.381063929158756,19.241410794187267,PL.ZIPIN.4267.EMUiA_8eca444e-777d-412c-a77c-6608894eac21
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,56,50.38202698763678,19.241793683024802,PL.ZIPIN.4267.EMUiA_884fe6b9-769e-4273-8aa7-e5da5f492c24
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,58,50.38276875181024,19.24165730797518,PL.ZIPIN.4267.EMUiA_6d490540-fc3e-48f8-8798-17f151128e8c
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,58a,50.382970384370445,19.24186443116878,PL.ZIPIN.4267.EMUiA_4ada7a17-e14b-4589-993c-3ea18db14b0e
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,58b,50.382493435678526,19.241665949053463,PL.ZIPIN.4267.EMUiA_d617d8eb-f0d8-4289-ae44-516238ec3556
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,60,50.38322889261853,19.2417585735601,PL.ZIPIN.4267.EMUiA_e2f37f64-e108-433e-8b7c-243e1a855ad6
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,61,50.38064683456052,19.240736425817854,PL.ZIPIN.4267.EMUiA_7f2ab8cb-1460-4c8e-8656-b14e03e0b6cd
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,62,50.383613725363546,19.24203937968917,PL.ZIPIN.4267.EMUiA_eff5ac4f-a4e5-41df-b2ac-2669fdff4326
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,64B,50.38386006638078,19.242713903820103,PL.ZIPIN.4267.EMUiA_ec0a8230-ff66-4ef5-a857-17f291228d86
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,64D,50.3836464250708,19.24321020702165,PL.ZIPIN.4267.EMUiA_6c5eea13-c767-4925-9ff2-72b15b22ea5d
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,64G,50.38416915162243,19.24278967836492,PL.ZIPIN.4267.EMUiA_12008196-da63-4cc8-9ac1-8d1f54c05c19
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,66,50.384179260363815,19.242154929667425,PL.ZIPIN.4267.EMUiA_f6b6b7f6-0c7b-4964-ad57-614a41d42f8b
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,73,50.38235783535514,19.241108485448127,PL.ZIPIN.4267.EMUiA_41440de4-458f-4d28-865e-997b6c9db77a
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,75,50.38259671963972,19.241145419224182,PL.ZIPIN.4267.EMUiA_eb1f0d76-8df5-4dde-9aee-59b265ddf12c
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,77,50.382754770990175,19.241186067255146,PL.ZIPIN.4267.EMUiA_f5aa5070-241f-4808-aa68-6008fe8b6d96
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,79,50.382924870288974,19.24126127695265,PL.ZIPIN.4267.EMUiA_c6c7a3ad-72ea-4b4a-ba5b-7254e29c905b
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,83,50.383532814687875,19.241261613279658,PL.ZIPIN.4267.EMUiA_f2f74606-0e2a-4fdf-8d61-415e5d2d72ca
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,87,50.38077033409644,19.239009258900158,PL.ZIPIN.4267.EMUiA_17bf4344-0fca-46e8-b5eb-9c3f4716490c
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,109,50.38119863704518,19.23663556054485,PL.ZIPIN.4267.EMUiA_9f09a05a-de14-41e6-8d46-7c3f935b0479
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09207,ul. Konstytucji,141,50.38166358779825,19.236758177813325,PL.ZIPIN.4267.EMUiA_37887049-18d8-4c0b-adc8-57a0ebb546a1
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,2,50.328859532443104,19.19250458968306,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,2a,50.32833672494586,19.19231390555053,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,3,50.32861871712311,19.195738006994144,PL.ZIPIN.4267.EMUiA_fb911804-7e90-4a58-8ec5-55644a3cecef
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,4,50.32878011029054,19.19271836829644,PL.ZIPIN.4267.EMUiA_70ba995b-4ac1-4d7f-be03-30eeac826efc
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,4A,50.32766998169396,19.19219717025429,PL.ZIPIN.4267.EMUiA_4bb2d955-58e4-4cbe-a1f1-bfa1551819cd
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,4B,50.32855014748404,19.192588430218194,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,5,50.328570881532244,19.195953698066774,PL.ZIPIN.4267.EMUiA_280bafd6-c6fe-40ea-9289-4d18b02452b1
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,6,50.328736010778115,19.192822494894994,PL.ZIPIN.4267.EMUiA_d2b5a136-56d0-461c-a468-d61eca2c3c5b
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,7,50.3286019715469,19.196272229275994,PL.ZIPIN.4267.EMUiA_d2deb3be-5f36-44b1-aac7-a9886a8692d7
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,8,50.328691668821605,19.193072096784277,PL.ZIPIN.4267.EMUiA_d669340d-c42f-471f-abc2-28b07e8eb5f3
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,9,50.32863688163171,19.196409615344898,PL.ZIPIN.4267.EMUiA_b7f44363-14a1-4c20-abb5-19b81f17acc3
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,10,50.32866646839208,19.193434316117013,PL.ZIPIN.4267.EMUiA_8e24ecb3-9fed-4d3f-89d5-c04873d41980
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,12,50.328627438034296,19.193659235173712,PL.ZIPIN.4267.EMUiA_b7aa8765-4310-41d3-a338-b3c77ebe1b44
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,14,50.32858637099239,19.19405158192169,PL.ZIPIN.4267.EMUiA_4aabea3b-02da-4620-bc5b-6c3663587c52
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,16,50.32856659437399,19.194320496170803,PL.ZIPIN.4267.EMUiA_ec0a7389-6e8e-4b53-95ad-462340ebad6e
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,18A,50.32816606486709,19.19426945629308,PL.ZIPIN.4267.EMUiA_f6a88726-f586-4dad-b6e8-7b2576311434
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,18B,50.32786050891741,19.194163907523052,PL.ZIPIN.4267.EMUiA_2c153812-0532-4e5b-ad6a-72566c629bd1
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,18C,50.328038032760254,19.194128947722053,PL.ZIPIN.4267.EMUiA_9aa69f52-4c52-4c42-90f5-f84d3b8ca835
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,20,50.32847818479321,19.19465226149121,PL.ZIPIN.4267.EMUiA_91391553-58d0-4eff-935d-7da5c9e0bda7
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,20A,50.328005926542964,19.194415650815902,PL.ZIPIN.4267.EMUiA_d94f438a-f49d-4c0b-ab20-c9fa674db6f3
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,20B,50.32777945748952,19.19429944545285,PL.ZIPIN.4267.EMUiA_d5f93609-89cc-4367-976b-a7dbd2dd080d
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,22,50.32848826763203,19.194926787769482,PL.ZIPIN.4267.EMUiA_f2631a4f-88d3-4831-a89b-5501704a8b0c
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,22A,50.32808980430072,19.19469184745125,PL.ZIPIN.4267.EMUiA_811d0969-b257-460b-95c2-a8c8f5acf445
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,24,50.328403705836855,19.19554228499301,PL.ZIPIN.4267.EMUiA_13e78eb1-7724-414a-af16-dcaee3f4f8f3
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,30A,50.32838840073111,19.19580198277575,PL.ZIPIN.4267.EMUiA_c9cfc39e-3d29-4ed3-8eea-3eb58be7a475
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,32,50.32835298701451,19.19596378205912,PL.ZIPIN.4267.EMUiA_18ac01c6-922b-4d48-97e4-2a07196948c0
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,38,50.32807883712967,19.197368521203718,PL.ZIPIN.4267.EMUiA_5719030d-1718-44b7-94fc-aa19c2ae9fcf
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,40,50.327909272149995,19.197986630757978,PL.ZIPIN.4267.EMUiA_6361855c-fbd5-4fac-8b68-228599082529
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,42,50.32747118305784,19.199912362763236,PL.ZIPIN.4267.EMUiA_e951847e-de4b-4941-98fd-9f5c4fb635c4
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,42a,50.3270362042002,19.200481448092148,PL.ZIPIN.4267.EMUiA_c6ddfee7-4b1a-48cb-86bd-0082277b024a
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,42b,50.32685144731465,19.2016499352547,PL.ZIPIN.4267.EMUiA_1f4a944b-bd5e-4c6c-90f7-5397f22ab81f
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,42c,50.32641714783725,19.20080821064457,PL.ZIPIN.4267.EMUiA_eb9bec44-8ef2-4733-bf37-8a1d8975bf40
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09276,ul. Kopernika,46,50.32610351333675,19.203333392184724,PL.ZIPIN.4267.EMUiA_97c87b1b-5dbd-4e78-8fc1-fcb060d97dd0
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,1,50.304214922741814,19.252099355311653,PL.ZIPIN.4267.EMUiA_c954331a-8b65-421e-8ee0-6ca5631d9dbc
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,2,50.30397610280902,19.253898026341655,PL.ZIPIN.4267.EMUiA_b7ecf6c7-02c8-4e59-8f1b-40c300791ee9
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,3,50.30423563312351,19.252272302296845,PL.ZIPIN.4267.EMUiA_d26d95da-fe97-4abf-b58e-52aca5d5f06a
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,5,50.304432079459595,19.252432463239643,PL.ZIPIN.4267.EMUiA_2d68e01e-0ef2-4c2f-9cb2-dd61897cbaed
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,7,50.30419109303901,19.25255464192777,PL.ZIPIN.4267.EMUiA_c17bd42a-e204-4bb1-810d-2c400c926af6
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,8,50.303953246468325,19.255442843514803,PL.ZIPIN.4267.EMUiA_56b5d4dd-e329-4a2f-ad08-cc4528e985a1
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,8a,50.30361569036303,19.25553156802911,PL.ZIPIN.4267.EMUiA_19eb5737-266e-433d-90ba-877a18212f01
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,8B,50.30342249699677,19.2554921249239,PL.ZIPIN.4267.EMUiA_41b9af5e-d308-4239-865d-0cb6de6fcc52
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,8C,50.30324084661988,19.255571047837,PL.ZIPIN.4267.EMUiA_aa857741-a88f-41a1-a5e3-faef42e32d9a
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,8D,50.30304804807386,19.25557790720687,PL.ZIPIN.4267.EMUiA_3007e6ed-1011-4684-b43c-8afffc00e2ab
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,8G,50.30250333931065,19.255583219198638,PL.ZIPIN.4267.EMUiA_0519ef61-8bdc-4ce9-b9e3-9a1c9e25bbe1
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,9,50.30442072016938,19.25280825701198,PL.ZIPIN.4267.EMUiA_aa5dde68-c129-43fa-a769-3984f8d1a09e
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,9B,50.30474053499445,19.253212092799405,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,9C,50.30508534119485,19.253232420280366,PL.ZIPIN.4267.EMUiA_337940fc-cfce-4f4c-84dd-d2ad72fb9d0d
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,9D,50.30554128556429,19.253241699046885,PL.ZIPIN.4267.EMUiA_ba23d800-aa26-4c94-bdff-b9426a7c04c1
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,9E,50.30580485499415,19.253238984340555,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,9F,50.30498823441043,19.252864079570458,PL.ZIPIN.4267.EMUiA_bdfc90ec-4d67-43ce-a1af-13b923f51aa7
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,10,50.3039889208088,19.255818260038367,PL.ZIPIN.4267.EMUiA_ac7bc7bf-b74c-454d-91a4-883dc1e102bb
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,11,50.30429981038837,19.255070965026043,PL.ZIPIN.4267.EMUiA_f030518d-7b26-48bd-a404-4f95ce3f0a77
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,11a,50.304281486909446,19.25380887819381,PL.ZIPIN.4267.EMUiA_6f0ed579-0831-4a7b-a5a7-76f4b9d935c4
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,11D,50.30432442444311,19.25426177729138,PL.ZIPIN.4267.EMUiA_bf1abe01-b9bc-4b0d-9df7-a02681826fad
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,13,50.304434353334685,19.25526906493735,PL.ZIPIN.4267.EMUiA_b62e3dda-0b2c-43b4-94ac-680206c02498
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,17,50.30427403538736,19.256404145230917,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,19,50.304268147060824,19.256683944600088,PL.ZIPIN.4267.EMUiA_cbe3c8a2-9c60-4f8d-b05a-9100ac70f1fd
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,21,50.304272902861335,19.25691716414801,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,21A,50.30446622212793,19.257097200536517,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,21B,50.304868908565545,19.256955338466913,PL.ZIPIN.4267.EMUiA_9112ffac-14a4-47d1-8507-5b216e48c43a
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09738,ul. Kornela Kozłowskiego,23,50.30463678603286,19.257298713653157,PL.ZIPIN.4267.EMUiA_3b12c71b-af5a-47f9-856e-e9776f1bf159
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09402,ul. Korzeniec,2,50.332612094335694,19.184122654072546,PL.ZIPIN.4267.EMUiA_40317cb8-c036-4757-ae3f-11b4efac0d2e
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09402,ul. Korzeniec,3,50.33286980962195,19.18448600202004,PL.ZIPIN.4267.EMUiA_bb54129b-e11d-4c90-9a29-9fbd43d86214
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09402,ul. Korzeniec,3b,50.332845541236246,19.18427728155958,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09402,ul. Korzeniec,5,50.33295034304478,19.18467023649028,PL.ZIPIN.4267.EMUiA_1f16d250-62ab-4867-a6bd-bc953bc14394
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09402,ul. Korzeniec,7,50.33292891318607,19.184887016453754,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09402,ul. Korzeniec,9,50.333190425314335,19.185212444288066,PL.ZIPIN.4267.EMUiA_4ac5459d-a0e7-438d-910c-32ebb5224181
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09402,ul. Korzeniec,9c,50.3344790561079,19.18671781670472,PL.ZIPIN.4267.EMUiA_cd411244-4ad8-42e0-aef5-7e81646efcf6
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09402,ul. Korzeniec,9e,50.33454851782941,19.1872286944591,PL.ZIPIN.4267.EMUiA_b57f3a6d-c0c9-4da0-9841-f73308ef38da
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09402,ul. Korzeniec,9f,50.334493854094966,19.187349267268242,PL.ZIPIN.4267.EMUiA_e44a9a42-d0cb-47e7-9882-72afbf870c96
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09402,ul. Korzeniec,11,50.33514611956991,19.188195989891195,PL.ZIPIN.4267.EMUiA_a7a8ae11-cd84-46ed-b6f1-56addfa9ebe4
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09402,ul. Korzeniec,11a,50.335270622543995,19.188350214867928,PL.ZIPIN.4267.EMUiA_1bf8ef59-a492-4cd4-825c-261e8acacd79
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09402,ul. Korzeniec,13A,50.33608979525121,19.188790534197945,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09402,ul. Korzeniec,13B,50.33596954622759,19.188407722834576,PL.ZIPIN.4267.EMUiA_09992ce2-3e46-45a2-a291-b4f32b6108d1
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09402,ul. Korzeniec,13C,50.33564024510877,19.18831445394181,PL.ZIPIN.4267.EMUiA_73aaf452-b5df-4aa6-a663-f55611c34e8b
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09402,ul. Korzeniec,14,50.333148113620716,19.18626042244071,PL.ZIPIN.4267.EMUiA_4bca06da-c11c-4b0e-8f07-f653b191dc19
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09402,ul. Korzeniec,16,50.33330421540661,19.186433975537565,PL.ZIPIN.4267.EMUiA_99ac7a5a-d886-4b9d-b0d0-62b999b5160f
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09402,ul. Korzeniec,16a,50.333155418986124,19.18719354399776,""
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09402,ul. Korzeniec,16b,50.333230525074065,19.186926189769398,PL.ZIPIN.4267.EMUiA_2aff8de1-524e-4aab-b3ce-44f6fc424450
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,09402,ul. Korzeniec,18,50.33382642736531,19.1873034875815,PL.ZIPIN.4267.EMUiA_13c7b2cf-ee77-454f-b00e-7c10877e32e3
